,game_id,season,week,season_week,season_type,start_date,start_time_dt,start_time_str,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_team_id,home_conference,home_points,home_line_scores,away_team,away_team_id,away_conference,away_points,away_line_scores,last_updated
3892,401022531,2018,6,201806,regular,2018-10-07T03:59:00.000Z,2018-10-06 22:59:00,Sat 10/06/2018 10:59PM CDT,0,1,0.0,3610,Aloha Stadium,Hawai'i,62,Mountain West,17.0,"[0, 3, 7, 7]",Wyoming,2751,Mountain West,13.0,"[3, 0, 7, 3]",2019-11-12 22:50:18
3893,401021672,2018,7,201807,regular,2018-10-10T00:00:00.000Z,2018-10-09 19:00:00,Tue 10/09/2018 07:00PM CDT,0,1,0.0,3625,Centennial Bank Stadium,Arkansas State,2032,Sun Belt,9.0,"[3, 6, 0, 0]",Appalachian State,2026,Sun Belt,35.0,"[0, 21, 7, 7]",2019-11-12 22:50:18
3894,401021673,2018,7,201807,regular,2018-10-11T23:30:00.000Z,2018-10-11 18:30:00,Thu 10/11/2018 06:30PM CDT,0,1,0.0,3644,Jim Wacker Field at Bobcat Stadium,Texas State,326,Sun Belt,13.0,"[0, 0, 7, 6]",Georgia Southern,290,Sun Belt,15.0,"[0, 10, 5, 0]",2019-11-12 22:50:18
3895,401013076,2018,7,201807,regular,2018-10-11T23:30:00.000Z,2018-10-11 18:30:00,Thu 10/11/2018 06:30PM CDT,0,1,0.0,3616,Amon G. Carter Stadium,TCU,2628,Big 12,14.0,"[0, 7, 0, 7]",Texas Tech,2641,Big 12,17.0,"[3, 0, 7, 7]",2019-11-12 22:50:18
3896,401019505,2018,7,201807,regular,2018-10-12T23:00:00.000Z,2018-10-12 18:00:00,Fri 10/12/2018 06:00PM CDT,0,1,0.0,3674,Skelly Field at H. A. Chapman Stadium,Tulsa,202,American Athletic,24.0,"[7, 3, 14, 0]",South Florida,58,American Athletic,25.0,"[3, 0, 7, 15]",2019-11-12 22:50:18
3897,401022533,2018,7,201807,regular,2018-10-13T01:00:00.000Z,2018-10-12 20:00:00,Fri 10/12/2018 08:00PM CDT,0,1,0.0,3932,Qualcomm Stadium,San Diego State,21,Mountain West,21.0,"[7, 7, 0, 7]",Air Force,2005,Mountain West,17.0,"[2, 7, 0, 8]",2019-11-12 22:50:18
3898,401012764,2018,7,201807,regular,2018-10-13T02:00:00.000Z,2018-10-12 21:00:00,Fri 10/12/2018 09:00PM CDT,0,1,0.0,587,Rice-Eccles Stadium,Utah,254,Pac-12,42.0,"[14, 14, 7, 7]",Arizona,12,Pac-12,10.0,"[0, 0, 3, 7]",2019-11-12 22:50:18
3899,401013331,2018,7,201807,regular,2018-10-13T16:00:00.000Z,2018-10-13 11:00:00,Sat 10/13/2018 11:00AM CDT,0,1,100042.0,3861,Ohio Stadium,Ohio State,194,Big Ten,30.0,"[10, 7, 3, 10]",Minnesota,135,Big Ten,14.0,"[7, 7, 0, 0]",2019-11-12 22:50:18
3900,401020756,2018,7,201807,regular,2018-10-13T16:00:00.000Z,2018-10-13 11:00:00,Sat 10/13/2018 11:00AM CDT,0,1,0.0,3965,UB Stadium,Buffalo,2084,Mid-American,24.0,"[7, 3, 7, 7]",Akron,2006,Mid-American,6.0,"[3, 3, 0, 0]",2019-11-12 22:50:18
3901,401012856,2018,7,201807,regular,2018-10-13T16:00:00.000Z,2018-10-13 11:00:00,Sat 10/13/2018 11:00AM CDT,0,1,0.0,3830,Memorial Stadium,Indiana,84,Big Ten,16.0,"[3, 7, 6, 0]",Iowa,2294,Big Ten,42.0,"[14, 7, 14, 7]",2019-11-12 22:50:18
3902,401013061,2018,7,201807,regular,2018-10-13T16:00:00.000Z,2018-10-13 11:00:00,Sat 10/13/2018 11:00AM CDT,0,1,0.0,3636,Bill Snyder Family Football Stadium,Kansas State,2306,Big 12,31.0,"[0, 3, 14, 14]",Oklahoma State,197,Big 12,12.0,"[3, 3, 0, 6]",2019-11-12 22:50:18
3903,401012309,2018,7,201807,regular,2018-10-13T16:00:00.000Z,2018-10-13 11:00:00,Sat 10/13/2018 11:00AM CDT,0,1,0.0,3785,Jordan-Hare Stadium,Auburn,2,SEC,24.0,"[10, 7, 0, 7]",Tennessee,2633,SEC,30.0,"[3, 10, 14, 3]",2019-11-12 22:50:18
3904,401012312,2018,7,201807,regular,2018-10-13T16:00:00.000Z,2018-10-13 11:00:00,Sat 10/13/2018 11:00AM CDT,0,1,0.0,3973,Vanderbilt Stadium,Vanderbilt,238,SEC,27.0,"[7, 14, 0, 6]",Florida,57,SEC,37.0,"[0, 13, 7, 17]",2019-11-12 22:50:18
3905,401013340,2018,7,201807,regular,2018-10-13T16:00:00.000Z,2018-10-13 11:00:00,Sat 10/13/2018 11:00AM CDT,0,1,0.0,3911,Ryan Field,Northwestern,77,Big Ten,34.0,"[0, 14, 0, 17, 3]",Nebraska,158,Big Ten,31.0,"[7, 6, 7, 11, 0]",2019-11-12 22:50:18
3906,401020759,2018,7,201807,regular,2018-10-13T16:00:00.000Z,2018-10-13 11:00:00,Sat 10/13/2018 11:00AM CDT,0,1,0.0,3912,Rynearson Stadium,Eastern Michigan,2199,Mid-American,28.0,"[21, 7, 0, 0]",Toledo,2649,Mid-American,26.0,"[3, 0, 3, 20]",2019-11-12 22:50:18
3907,401012825,2018,7,201807,regular,2018-10-13T16:00:00.000Z,2018-10-13 11:00:00,Sat 10/13/2018 11:00AM CDT,0,1,0.0,3665,Maryland Stadium,Maryland,120,Big Ten,34.0,"[10, 14, 10, 0]",Rutgers,164,Big Ten,7.0,"[0, 0, 0, 7]",2019-11-12 22:50:18
3908,401013145,2018,7,201807,regular,2018-10-13T16:20:00.000Z,2018-10-13 11:20:00,Sat 10/13/2018 11:20AM CDT,0,1,0.0,721,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,59,ACC,14.0,"[0, 7, 0, 7]",Duke,150,ACC,28.0,"[7, 0, 21, 0]",2019-11-12 22:50:18
3909,401013144,2018,7,201807,regular,2018-10-13T16:30:00.000Z,2018-10-13 11:30:00,Sat 10/13/2018 11:30AM CDT,0,1,0.0,3615,Alumni Stadium,Boston College,103,ACC,38.0,"[14, 10, 0, 14]",Louisville,97,ACC,20.0,"[13, 7, 0, 0]",2019-11-12 22:50:18
3910,401015018,2018,7,201807,regular,2018-10-13T17:00:00.000Z,2018-10-13 12:00:00,Sat 10/13/2018 12:00PM CDT,0,1,0.0,3895,Rice Stadium,Rice,242,Conference USA,0.0,"[0, 0, 0, 0]",UAB,5,Conference USA,42.0,"[14, 14, 14, 0]",2019-11-12 22:50:18
3911,401015017,2018,7,201807,regular,2018-10-13T18:00:00.000Z,2018-10-13 13:00:00,Sat 10/13/2018 01:00PM CDT,0,1,0.0,3825,Apogee Stadium,North Texas,249,Conference USA,30.0,"[0, 10, 6, 14]",Southern Mississippi,2572,Conference USA,7.0,"[0, 7, 0, 0]",2019-11-12 22:50:18
3912,401013452,2018,7,201807,regular,2018-10-13T18:00:00.000Z,2018-10-13 13:00:00,Sat 10/13/2018 01:00PM CDT,0,0,0.0,3992,Williams Stadium,Liberty,2335,FBS Independents,22.0,"[0, 14, 0, 8]",Troy,2653,Sun Belt,16.0,"[7, 3, 3, 3]",2019-11-12 22:50:18
3913,401013148,2018,7,201807,regular,2018-10-13T18:30:00.000Z,2018-10-13 13:30:00,Sat 10/13/2018 01:30PM CDT,0,0,0.0,3855,Notre Dame Stadium,Notre Dame,87,FBS Independents,19.0,"[0, 6, 6, 7]",Pittsburgh,221,ACC,14.0,"[7, 0, 7, 0]",2019-11-12 22:50:18
3914,401020810,2018,7,201807,regular,2018-10-13T18:30:00.000Z,2018-10-13 13:30:00,Sat 10/13/2018 01:30PM CDT,0,1,0.0,3996,Yager Stadium,Miami (OH),193,Mid-American,31.0,"[0, 21, 10, 0]",Kent State,2309,Mid-American,6.0,"[0, 0, 0, 6]",2019-11-12 22:50:18
3915,401020757,2018,7,201807,regular,2018-10-13T19:00:00.000Z,2018-10-13 14:00:00,Sat 10/13/2018 02:00PM CDT,0,1,0.0,3786,Kelly/Shorts Stadium,Central Michigan,2117,Mid-American,23.0,"[3, 17, 0, 3]",Ball State,2050,Mid-American,24.0,"[0, 7, 0, 17]",2019-11-12 22:50:18
3916,401020760,2018,7,201807,regular,2018-10-13T19:00:00.000Z,2018-10-13 14:00:00,Sat 10/13/2018 02:00PM CDT,0,1,0.0,3700,Doyt Perry Stadium,Bowling Green,189,Mid-American,35.0,"[7, 14, 7, 7]",Western Michigan,2711,Mid-American,42.0,"[0, 7, 21, 14]",2019-11-12 22:50:18
3917,401019506,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,3805,Liberty Bowl Memorial Stadium,Memphis,235,American Athletic,30.0,"[17, 13, 0, 0]",UCF,2116,American Athletic,31.0,"[7, 10, 7, 7]",2019-11-12 22:50:18
3918,401020758,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,3764,Brigham Field at Huskie Stadium,Northern Illinois,2459,Mid-American,24.0,"[3, 6, 0, 15]",Ohio,195,Mid-American,21.0,"[0, 7, 14, 0]",2019-11-12 22:50:18
3919,401013370,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,1,0,0.0,4738,Levi's Stadium,San José State,23,Mountain West,3.0,"[3, 0, 0, 0]",Army,349,FBS Independents,52.0,"[0, 14, 24, 14]",2019-11-12 22:50:18
3920,401015013,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,4418,Jerry Richardson Stadium,Charlotte,2429,Conference USA,40.0,"[6, 3, 21, 10]",Western Kentucky,98,Conference USA,14.0,"[7, 0, 0, 7]",2019-11-12 22:50:18
3921,401019508,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,3852,Navy-Marine Corps Memorial Stadium,Navy,2426,American Athletic,17.0,"[0, 10, 7, 0]",Temple,218,American Athletic,24.0,"[0, 7, 10, 7]",2019-11-12 22:50:18
3922,401015016,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,3918,Foreman Field,Old Dominion,295,Conference USA,20.0,"[0, 3, 7, 10]",Marshall,276,Conference USA,42.0,"[0, 14, 7, 21]",2019-11-12 22:50:18
3923,401012809,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,3832,Memorial Stadium,Illinois,356,Big Ten,7.0,"[7, 0, 0, 0]",Purdue,2509,Big Ten,46.0,"[14, 15, 7, 10]",2019-11-12 22:50:18
3924,401012311,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,3994,Williams-Brice Stadium,South Carolina,2579,SEC,23.0,"[0, 0, 16, 7]",Texas A&M,245,SEC,26.0,"[3, 10, 3, 10]",2019-11-12 22:50:18
3925,401012310,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,3958,Tiger Stadium,LSU,99,SEC,36.0,"[3, 13, 3, 17]",Georgia,61,SEC,16.0,"[0, 0, 9, 7]",2019-11-12 22:50:18
3926,401013032,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,3910,Darrell K Royal-Texas Memorial Stadium,Texas,251,Big 12,23.0,"[3, 20, 0, 0]",Baylor,239,Big 12,17.0,"[7, 3, 7, 0]",2019-11-12 22:50:18
3927,401012766,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,3626,Autzen Stadium,Oregon,2483,Pac-12,30.0,"[10, 7, 7, 0, 6]",Washington,264,Pac-12,27.0,"[10, 7, 7, 0, 3]",2019-11-12 22:50:18
3928,401012883,2018,7,201807,regular,2018-10-13T19:30:00.000Z,2018-10-13 14:30:00,Sat 10/13/2018 02:30PM CDT,0,1,0.0,3632,Beaver Stadium,Penn State,213,Big Ten,17.0,"[7, 7, 0, 3]",Michigan State,127,Big Ten,21.0,"[0, 7, 7, 7]",2019-11-12 22:50:18
3929,401022535,2018,7,201807,regular,2018-10-13T20:00:00.000Z,2018-10-13 15:00:00,Sat 10/13/2018 03:00PM CDT,0,1,0.0,5388,Canvas Stadium,Colorado State,36,Mountain West,20.0,"[7, 7, 3, 3]",New Mexico,167,Mountain West,18.0,"[0, 3, 8, 7]",2019-11-12 22:50:18
3930,401022536,2018,7,201807,regular,2018-10-13T20:00:00.000Z,2018-10-13 15:00:00,Sat 10/13/2018 03:00PM CDT,0,1,0.0,3905,Romney Stadium,Utah State,328,Mountain West,59.0,"[14, 28, 7, 10]",UNLV,2439,Mountain West,28.0,"[7, 0, 7, 14]",2019-11-12 22:50:18
3931,401013442,2018,7,201807,regular,2018-10-13T21:00:00.000Z,2018-10-13 16:00:00,Sat 10/13/2018 04:00PM CDT,0,0,0.0,3666,Cajun Field,Louisiana,309,Sun Belt,66.0,"[28, 17, 7, 14]",New Mexico State,166,FBS Independents,38.0,"[14, 7, 10, 7]",2019-11-12 22:50:18
3932,401021675,2018,7,201807,regular,2018-10-13T21:00:00.000Z,2018-10-13 16:00:00,Sat 10/13/2018 04:00PM CDT,0,0,0.0,3797,Ladd Peebles Stadium,South Alabama,6,Sun Belt,45.0,"[7, 21, 10, 7]",Alabama State,2011,,7.0,"[0, 7, 0, 0]",2019-11-12 22:50:18
3933,401021674,2018,7,201807,regular,2018-10-13T22:00:00.000Z,2018-10-13 17:00:00,Sat 10/13/2018 05:00PM CDT,0,1,0.0,3654,Brooks Stadium,Coastal Carolina,324,Sun Belt,20.0,"[3, 10, 7, 0]",Louisiana Monroe,2433,Sun Belt,45.0,"[14, 10, 7, 14]",2019-11-12 22:50:18
3934,401013146,2018,7,201807,regular,2018-10-13T23:00:00.000Z,2018-10-13 18:00:00,Sat 10/13/2018 06:00PM CDT,0,1,0.0,3923,Scott Stadium,Virginia,258,ACC,16.0,"[0, 13, 0, 3]",Miami,2390,ACC,13.0,"[0, 6, 0, 7]",2019-11-12 22:50:18
3935,401019507,2018,7,201807,regular,2018-10-13T23:00:00.000Z,2018-10-13 18:00:00,Sat 10/13/2018 06:00PM CDT,0,1,0.0,3699,Dowdy-Ficklen Stadium,East Carolina,151,American Athletic,20.0,"[0, 3, 3, 14]",Houston,248,American Athletic,42.0,"[14, 7, 7, 14]",2019-11-12 22:50:18
3936,401013043,2018,7,201807,regular,2018-10-13T23:00:00.000Z,2018-10-13 18:00:00,Sat 10/13/2018 06:00PM CDT,0,1,0.0,3772,Jack Trice Stadium,Iowa State,66,Big 12,30.0,"[13, 7, 0, 10]",West Virginia,277,Big 12,14.0,"[7, 7, 0, 0]",2019-11-12 22:50:18
3937,401012307,2018,7,201807,regular,2018-10-13T23:00:00.000Z,2018-10-13 18:00:00,Sat 10/13/2018 06:00PM CDT,0,1,0.0,3657,Bryant Denny Stadium,Alabama,333,SEC,39.0,"[13, 17, 2, 7]",Missouri,142,SEC,10.0,"[10, 0, 0, 0]",2019-11-12 22:50:18
3938,401013147,2018,7,201807,regular,2018-10-13T23:00:00.000Z,2018-10-13 18:00:00,Sat 10/13/2018 06:00PM CDT,0,1,0.0,3787,Kenan Memorial Stadium,North Carolina,153,ACC,19.0,"[6, 3, 7, 3]",Virginia Tech,259,ACC,22.0,"[7, 0, 7, 8]",2019-11-12 22:50:18
3939,401015015,2018,7,201807,regular,2018-10-13T23:00:00.000Z,2018-10-13 18:00:00,Sat 10/13/2018 06:00PM CDT,0,1,0.0,3604,Alamodome,UT San Antonio,2636,Conference USA,3.0,"[0, 0, 3, 0]",Louisiana Tech,2348,Conference USA,31.0,"[7, 10, 7, 7]",2019-11-12 22:50:18
3940,401012767,2018,7,201807,regular,2018-10-13T23:00:00.000Z,2018-10-13 18:00:00,Sat 10/13/2018 06:00PM CDT,0,1,0.0,3831,California Memorial Stadium,California,25,Pac-12,7.0,"[0, 0, 7, 0]",UCLA,26,Pac-12,30.0,"[7, 6, 7, 10]",2019-11-12 22:50:18
3941,401015014,2018,7,201807,regular,2018-10-13T23:30:00.000Z,2018-10-13 18:30:00,Sat 10/13/2018 06:30PM CDT,0,1,0.0,218,FIU Stadium,Florida International,2229,Conference USA,24.0,"[3, 10, 0, 11]",Middle Tennessee,2393,Conference USA,21.0,"[0, 14, 7, 0]",2019-11-12 22:50:18
3942,401012308,2018,7,201807,regular,2018-10-13T23:30:00.000Z,2018-10-13 18:30:00,Sat 10/13/2018 06:30PM CDT,0,1,0.0,3983,War Memorial Stadium,Arkansas,8,SEC,33.0,"[17, 10, 6, 0]",Ole Miss,145,SEC,37.0,"[3, 14, 7, 13]",2019-11-12 22:50:18
3943,401012893,2018,7,201807,regular,2018-10-13T23:30:00.000Z,2018-10-13 18:30:00,Sat 10/13/2018 06:30PM CDT,0,1,0.0,3558,Michigan Stadium,Michigan,130,Big Ten,38.0,"[0, 13, 8, 17]",Wisconsin,275,Big Ten,13.0,"[0, 7, 0, 6]",2019-11-12 22:50:18
3944,401016408,2018,7,201807,regular,2018-10-14T02:15:00.000Z,2018-10-13 21:15:00,Sat 10/13/2018 09:15PM CDT,0,0,0.0,3801,LaVell Edwards Stadium,BYU,252,FBS Independents,49.0,"[14, 14, 7, 14]",Hawai'i,62,Mountain West,23.0,"[0, 3, 14, 6]",2019-11-12 22:50:18
3945,401022534,2018,7,201807,regular,2018-10-14T02:30:00.000Z,2018-10-13 21:30:00,Sat 10/13/2018 09:30PM CDT,0,1,0.0,3816,Mackay Stadium,Nevada,2440,Mountain West,27.0,"[10, 7, 10, 0]",Boise State,68,Mountain West,31.0,"[7, 10, 14, 0]",2019-11-12 22:50:18
3946,401022537,2018,7,201807,regular,2018-10-14T02:30:00.000Z,2018-10-13 21:30:00,Sat 10/13/2018 09:30PM CDT,0,1,0.0,3660,Bulldog Stadium,Fresno State,278,Mountain West,27.0,"[6, 7, 14, 0]",Wyoming,2751,Mountain West,3.0,"[3, 0, 0, 0]",2019-11-12 22:50:18
3947,401012765,2018,7,201807,regular,2018-10-14T02:30:00.000Z,2018-10-13 21:30:00,Sat 10/13/2018 09:30PM CDT,0,1,0.0,477,Los Angeles Memorial Coliseum,USC,30,Pac-12,31.0,"[0, 21, 7, 3]",Colorado,38,Pac-12,20.0,"[0, 7, 0, 13]",2019-11-12 22:50:18
3948,401021676,2018,8,201808,regular,2018-10-18T23:30:00.000Z,2018-10-18 18:30:00,Thu 10/18/2018 06:30PM CDT,0,1,0.0,3625,Centennial Bank Stadium,Arkansas State,2032,Sun Belt,51.0,"[20, 14, 7, 10]",Georgia State,2247,Sun Belt,35.0,"[7, 0, 14, 14]",2019-11-12 22:50:18
3949,401012768,2018,8,201808,regular,2018-10-19T01:00:00.000Z,2018-10-18 20:00:00,Thu 10/18/2018 08:00PM CDT,0,1,0.0,3947,Sun Devil Stadium,Arizona State,9,Pac-12,13.0,"[3, 0, 3, 7]",Stanford,24,Pac-12,20.0,"[0, 6, 14, 0]",2019-11-12 22:50:18
3950,401022538,2018,8,201808,regular,2018-10-20T01:00:00.000Z,2018-10-19 20:00:00,Fri 10/19/2018 08:00PM CDT,0,1,0.0,3653,Albertsons Stadium,Boise State,68,Mountain West,56.0,"[21, 14, 7, 14]",Colorado State,36,Mountain West,28.0,"[0, 7, 7, 14]",2019-11-12 22:50:18
3951,401022539,2018,8,201808,regular,2018-10-20T02:00:00.000Z,2018-10-19 21:00:00,Fri 10/19/2018 09:00PM CDT,0,1,0.0,3914,Sam Boyd Stadium,UNLV,2439,Mountain West,35.0,"[7, 14, 7, 7]",Air Force,2005,Mountain West,41.0,"[3, 17, 21, 0]",2019-11-12 22:50:18
3952,401013371,2018,8,201808,regular,2018-10-20T16:00:00.000Z,2018-10-20 11:00:00,Sat 10/20/2018 11:00AM CDT,0,0,38016.0,3841,Blaik Field at Michie Stadium,Army,349,FBS Independents,31.0,"[7, 7, 7, 0, 3, 7]",Miami (OH),193,Mid-American,30.0,"[0, 7, 0, 14, 3, 6]",2019-11-12 22:50:18
3953,401012867,2018,8,201808,regular,2018-10-20T16:00:00.000Z,2018-10-20 11:00:00,Sat 10/20/2018 11:00AM CDT,0,1,0.0,3793,Kinnick Stadium,Iowa,2294,Big Ten,23.0,"[3, 10, 10, 0]",Maryland,120,Big Ten,0.0,"[0, 0, 0, 0]",2019-11-12 22:50:18
3954,401012313,2018,8,201808,regular,2018-10-20T16:00:00.000Z,2018-10-20 11:00:00,Sat 10/20/2018 11:00AM CDT,0,0,0.0,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,Arkansas,8,SEC,23.0,"[0, 10, 10, 3]",Tulsa,202,American Athletic,0.0,"[0, 0, 0, 0]",2019-11-12 22:50:18
3955,401020763,2018,8,201808,regular,2018-10-20T16:00:00.000Z,2018-10-20 11:00:00,Sat 10/20/2018 11:00AM CDT,0,1,0.0,3739,Glass Bowl,Toledo,2649,Mid-American,17.0,"[7, 10, 0, 0]",Buffalo,2084,Mid-American,31.0,"[0, 7, 10, 14]",2019-11-12 22:50:18
3956,401012810,2018,8,201808,regular,2018-10-20T16:00:00.000Z,2018-10-20 11:00:00,Sat 10/20/2018 11:00AM CDT,0,1,0.0,347,Camp Randall Stadium,Wisconsin,275,Big Ten,49.0,"[14, 14, 14, 7]",Illinois,356,Big Ten,20.0,"[0, 10, 7, 3]",2019-11-12 22:50:18
3957,401013068,2018,8,201808,regular,2018-10-20T16:00:00.000Z,2018-10-20 11:00:00,Sat 10/20/2018 11:00AM CDT,0,1,0.0,3616,Amon G. Carter Stadium,TCU,2628,Big 12,27.0,"[7, 17, 3, 0]",Oklahoma,201,Big 12,52.0,"[14, 14, 10, 14]",2019-11-12 22:50:18
3958,401012884,2018,8,201808,regular,2018-10-20T16:00:00.000Z,2018-10-20 11:00:00,Sat 10/20/2018 11:00AM CDT,0,1,0.0,3936,Spartan Stadium,Michigan State,127,Big Ten,7.0,"[0, 0, 7, 0]",Michigan,130,Big Ten,21.0,"[0, 7, 7, 7]",2019-11-12 22:50:18
3959,401012316,2018,8,201808,regular,2018-10-20T16:00:00.000Z,2018-10-20 11:00:00,Sat 10/20/2018 11:00AM CDT,0,1,0.0,3974,Vaught-Hemingway Stadium,Ole Miss,145,SEC,16.0,"[3, 3, 3, 7]",Auburn,2,SEC,31.0,"[7, 3, 21, 0]",2019-11-12 22:50:18
3960,401012846,2018,8,201808,regular,2018-10-20T16:00:00.000Z,2018-10-20 11:00:00,Sat 10/20/2018 11:00AM CDT,0,1,0.0,3754,High Point Solutions Stadium,Rutgers,164,Big Ten,15.0,"[0, 12, 3, 0]",Northwestern,77,Big Ten,18.0,"[7, 0, 3, 8]",2019-11-12 22:50:18
3961,401019510,2018,8,201808,regular,2018-10-20T16:00:00.000Z,2018-10-20 11:00:00,Sat 10/20/2018 11:00AM CDT,0,1,33026.0,3806,Lincoln Financial Field,Temple,218,American Athletic,24.0,"[10, 0, 0, 7, 7]",Cincinnati,2132,American Athletic,17.0,"[7, 3, 7, 0, 0]",2019-11-12 22:50:18
3962,401013152,2018,8,201808,regular,2018-10-20T16:20:00.000Z,2018-10-20 11:20:00,Sat 10/20/2018 11:20AM CDT,0,1,0.0,1964,Carrier Dome,Syracuse,183,ACC,40.0,"[0, 13, 7, 7, 13]",North Carolina,153,ACC,37.0,"[7, 0, 17, 3, 10]",2019-11-12 22:50:18
3963,401013150,2018,8,201808,regular,2018-10-20T16:30:00.000Z,2018-10-20 11:30:00,Sat 10/20/2018 11:30AM CDT,0,1,0.0,3982,Wallace Wade Stadium,Duke,150,ACC,14.0,"[0, 0, 7, 7]",Virginia,258,ACC,28.0,"[7, 7, 6, 8]",2019-11-12 22:50:18
3964,401013453,2018,8,201808,regular,2018-10-20T18:00:00.000Z,2018-10-20 13:00:00,Sat 10/20/2018 01:00PM CDT,0,0,0.0,3992,Williams Stadium,Liberty,2335,FBS Independents,48.0,"[7, 13, 14, 14]",Idaho State,304,,41.0,"[0, 17, 14, 10]",2019-11-12 22:50:18
3965,401020762,2018,8,201808,regular,2018-10-20T18:00:00.000Z,2018-10-20 13:00:00,Sat 10/20/2018 01:00PM CDT,0,1,0.0,3876,Peden Stadium,Ohio,195,Mid-American,49.0,"[14, 21, 7, 7]",Bowling Green,189,Mid-American,14.0,"[7, 7, 0, 0]",2019-11-12 22:50:18
3966,401015021,2018,8,201808,regular,2018-10-20T18:30:00.000Z,2018-10-20 13:30:00,Sat 10/20/2018 01:30PM CDT,0,1,0.0,3775,Joan C. Edwards Stadium,Marshall,276,Conference USA,31.0,"[0, 10, 14, 7]",Florida Atlantic,2226,Conference USA,7.0,"[0, 7, 0, 0]",2019-11-12 22:50:18
3967,401022540,2018,8,201808,regular,2018-10-20T18:30:00.000Z,2018-10-20 13:30:00,Sat 10/20/2018 01:30PM CDT,0,1,0.0,3984,War Memorial Stadium,Wyoming,2751,Mountain West,16.0,"[3, 0, 10, 3]",Utah State,328,Mountain West,24.0,"[7, 3, 14, 0]",2019-11-12 22:50:18
3968,401015019,2018,8,201808,regular,2018-10-20T19:00:00.000Z,2018-10-20 14:00:00,Sat 10/20/2018 02:00PM CDT,0,1,0.0,3725,"Johnny Red"""" Floyd Stadium""""",Middle Tennessee,2393,Conference USA,21.0,"[0, 14, 0, 7]",Charlotte,2429,Conference USA,13.0,"[6, 0, 0, 7]",2019-11-12 22:50:18
3969,401020764,2018,8,201808,regular,2018-10-20T19:00:00.000Z,2018-10-20 14:00:00,Sat 10/20/2018 02:00PM CDT,0,1,0.0,3919,Scheumann Stadium,Ball State,2050,Mid-American,20.0,"[0, 6, 7, 7]",Eastern Michigan,2199,Mid-American,42.0,"[7, 14, 14, 7]",2019-11-12 22:50:18
3970,401020765,2018,8,201808,regular,2018-10-20T19:00:00.000Z,2018-10-20 14:00:00,Sat 10/20/2018 02:00PM CDT,0,1,0.0,3786,Kelly/Shorts Stadium,Central Michigan,2117,Mid-American,10.0,"[0, 0, 10, 0]",Western Michigan,2711,Mid-American,35.0,"[7, 14, 0, 14]",2019-11-12 22:50:18
3971,401013149,2018,8,201808,regular,2018-10-20T19:30:00.000Z,2018-10-20 14:30:00,Sat 10/20/2018 02:30PM CDT,0,1,0.0,3836,Memorial Stadium,Clemson,228,ACC,41.0,"[14, 10, 7, 10]",NC State,152,ACC,7.0,"[0, 0, 0, 7]",2019-11-12 22:50:18
3972,401012772,2018,8,201808,regular,2018-10-20T19:30:00.000Z,2018-10-20 14:30:00,Sat 10/20/2018 02:30PM CDT,0,1,0.0,3765,Husky Stadium,Washington,264,Pac-12,27.0,"[0, 14, 3, 10]",Colorado,38,Pac-12,13.0,"[7, 6, 0, 0]",2019-11-12 22:50:18
3973,401021677,2018,8,201808,regular,2018-10-20T19:30:00.000Z,2018-10-20 14:30:00,Sat 10/20/2018 02:30PM CDT,0,1,0.0,3792,Kidd Brewer Stadium,Appalachian State,2026,Sun Belt,27.0,"[7, 10, 7, 3]",Louisiana,309,Sun Belt,17.0,"[7, 3, 0, 7]",2019-11-12 22:50:18
